"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","NUMNONCU","NUMN_NCU","TRNONCUX","TRNO_CUX","TRNONCUY","TRNO_CUY"
"20131",2546204,70,6,"1",.,"A",1196,"E","180","D"
"20131",2546204,70,7,"1",.,"A",42,"E","190","D"
"20131",2546654,52,0,"1",1,"D",.,"H",,"A"
"20131",2546654,52,1,"1",.,"A",32,"E","120","D"
"20131",2546654,52,2,"1",.,"A",3,"E","140","D"
"20131",2546654,52,3,"1",.,"A",228,"E","150","D"
"20131",2546654,52,4,"1",.,"A",31,"E","160","D"
"20131",2546654,52,5,"1",.,"A",29,"E","170","D"
"20131",2546654,52,6,"1",.,"A",27,"E","190","D"
"20131",2546714,38,0,"1",1,"D",.,"H",,"A"
"20131",2546714,38,1,"1",.,"A",71,"E","100","D"
"20131",2546714,38,2,"1",.,"A",24,"E","110","D"
"20131",2546714,38,3,"1",.,"A",52,"E","120","D"
"20131",2546714,38,4,"1",.,"A",165,"E","130","D"
"20131",2546714,38,5,"1",.,"A",6,"E","140","D"
"20131",2546714,38,6,"1",.,"A",259,"E","150","D"
"20131",2546714,38,7,"1",.,"A",49,"E","160","D"
"20131",2546714,38,8,"1",.,"A",44,"E","170","D"
"20131",2546714,38,9,"1",.,"A",30,"E","190","D"
"20131",2546724,36,0,"1",2,"D",.,"H",,"A"
"20131",2546724,36,1,"1",.,"A",39,"E","120","D"
"20131",2546724,36,2,"1",.,"A",6,"E","140","D"
"20131",2546724,36,3,"1",.,"A",174,"E","150","D"
"20131",2546724,36,4,"1",.,"A",27,"E","160","D"
"20131",2546724,36,5,"1",.,"A",21,"E","170","D"
"20131",2546724,36,6,"1",.,"A",33,"E","190","D"
"20131",2550224,61,0,"1",2,"D",.,"H",,"A"
"20131",2550224,61,1,"1",.,"A",33,"E","120","D"
"20131",2550224,61,2,"1",.,"A",4,"E","140","D"
"20131",2550224,61,3,"1",.,"A",206,"E","150","D"
"20131",2550224,61,4,"1",.,"A",23,"E","160","D"
"20131",2550224,61,5,"1",.,"A",25,"E","170","D"
"20131",2550224,61,6,"1",.,"A",752,"E","180","D"
"20131",2550224,61,7,"1",.,"A",26,"E","190","D"
"20131",2551024,58,0,"1",1,"D",.,"H",,"A"
"20131",2551024,58,1,"1",.,"A",22,"E","120","D"
"20131",2551024,58,2,"1",.,"A",4,"E","140","D"
"20131",2551024,58,3,"1",.,"A",148,"E","150","D"
"20131",2551024,58,4,"1",.,"A",14,"E","160","D"
"20131",2551024,58,5,"1",.,"A",17,"E","170","D"
"20131",2551024,58,6,"1",.,"A",261,"E","180","D"
"20131",2551024,58,7,"1",.,"A",9,"E","190","D"
"20131",2553614,43,0,"1",1,"D",.,"H",,"A"
"20131",2553614,43,1,"1",.,"A",9,"E","120","D"
"20131",2553614,43,2,"1",.,"A",1,"E","140","D"
"20131",2553614,43,3,"1",.,"A",65,"E","150","D"
"20131",2553614,43,4,"1",.,"A",6,"E","160","D"
"20131",2553614,43,5,"1",.,"A",7,"E","170","D"
"20131",2553614,43,6,"1",.,"A",110,"E","180","D"
"20131",2553614,43,7,"1",.,"A",2,"E","190","D"
"20131",2554114,35,0,"1",1,"D",.,"H",,"A"
"20131",2554114,35,1,"1",.,"A",23,"E","100","D"
"20131",2554114,35,2,"1",.,"A",7,"E","110","D"
"20131",2554114,35,3,"1",.,"A",15,"E","120","D"
"20131",2554114,35,4,"1",.,"A",54,"E","130","D"
"20131",2554114,35,5,"1",.,"A",7,"E","140","D"
"20131",2554114,35,6,"1",.,"A",84,"E","150","D"
"20131",2554114,35,7,"1",.,"A",16,"E","160","D"
"20131",2554114,35,8,"1",.,"A",14,"E","170","D"
"20131",2554114,35,9,"1",.,"A",10,"E","190","D"
"20131",2554114,35,10,"1",.,"A",13,"E","200","D"
"20131",2554114,35,11,"1",.,"A",21,"E","210","D"
"20131",2554114,35,12,"1",.,"A",36,"E","220","D"
"20131",2554984,46,0,"1",3,"D",.,"H",,"A"
"20131",2554984,46,1,"1",.,"A",12,"E","120","D"
"20131",2554984,46,2,"1",.,"A",1,"E","140","D"
"20131",2554984,46,3,"1",.,"A",87,"E","150","D"
"20131",2554984,46,4,"1",.,"A",9,"E","160","D"
"20131",2554984,46,5,"1",.,"A",10,"E","170","D"
"20131",2554984,46,6,"1",.,"A",316,"E","180","D"
"20131",2554984,46,7,"1",.,"A",15,"E","190","D"
"20131",2557094,40,0,"1",9,"D",.,"H",,"A"
"20131",2557094,40,1,"1",.,"A",16,"E","100","D"
"20131",2557094,40,2,"1",.,"A",2,"E","110","D"
"20131",2557094,40,3,"1",.,"A",4,"E","120","D"
"20131",2557094,40,4,"1",.,"A",15,"E","130","D"
"20131",2557094,40,5,"1",.,"A",29,"E","150","D"
"20131",2557094,40,6,"1",.,"A",3,"E","160","D"
"20131",2557094,40,7,"1",.,"A",3,"E","170","D"
"20131",2557094,40,8,"1",.,"A",108,"E","180","D"
"20131",2557094,40,9,"1",.,"A",3,"E","190","D"
"20131",2557094,40,10,"1",.,"A",5,"E","200","D"
"20131",2557094,40,11,"1",.,"A",6,"E","210","D"
"20131",2557094,40,12,"1",.,"A",6,"E","220","D"
"20131",2558664,63,0,"1",2,"D",.,"H",,"A"
"20131",2558664,63,1,"1",.,"A",8,"E","120","D"
"20131",2558664,63,2,"1",.,"A",1,"E","140","D"
"20131",2558664,63,3,"1",.,"A",60,"E","150","D"
"20131",2558664,63,4,"1",.,"A",6,"E","160","D"
"20131",2558664,63,5,"1",.,"A",7,"E","170","D"
"20131",2558664,63,6,"1",.,"A",211,"E","180","D"
"20131",2558664,63,7,"1",.,"A",7,"E","190","D"
"20131",2558874,49,0,"1",1,"D",.,"H",,"A"
"20131",2558874,49,1,"1",.,"A",30,"E","100","D"
"20131",2558874,49,2,"1",.,"A",8,"E","110","D"
"20131",2558874,49,3,"1",.,"A",19,"E","120","D"
"20131",2558874,49,4,"1",.,"A",50,"E","130","D"
"20131",2558874,49,5,"1",.,"A",2,"E","140","D"
"20131",2558874,49,6,"1",.,"A",97,"E","150","D"
"20131",2558874,49,7,"1",.,"A",10,"E","160","D"
"20131",2558874,49,8,"1",.,"A",12,"E","170","D"
"20131",2558874,49,9,"1",.,"A",353,"E","180","D"
"20131",2558874,49,10,"1",.,"A",12,"E","190","D"
"20131",2558874,49,11,"1",.,"A",17,"E","200","D"
"20131",2558874,49,12,"1",.,"A",19,"E","210","D"
"20131",2558874,49,13,"1",.,"A",21,"E","220","D"
"20131",2560694,66,0,"1",1,"D",.,"H",,"A"
"20131",2560694,66,1,"1",.,"A",336,"E","100","D"
"20131",2560694,66,2,"1",.,"A",89,"E","110","D"
"20131",2561134,64,0,"1",1,"D",.,"H",,"A"
"20131",2561134,64,1,"1",.,"A",31,"E","120","D"
"20131",2561134,64,2,"1",.,"A",4,"E","140","D"
"20131",2561134,64,3,"1",.,"A",213,"E","150","D"
"20131",2561134,64,4,"1",.,"A",21,"E","160","D"
"20131",2561134,64,5,"1",.,"A",13,"E","170","D"
"20131",2561134,64,6,"1",.,"A",17,"E","180","D"
"20131",2561134,64,7,"1",.,"A",26,"E","190","D"
"20131",2562234,74,0,"1",1,"D",.,"H",,"A"
"20131",2562234,74,1,"1",.,"A",135,"E","100","D"
"20131",2562234,74,2,"1",.,"A",34,"E","110","D"
"20131",2562234,74,3,"1",.,"A",56,"E","120","D"
"20131",2562234,74,4,"1",.,"A",213,"E","130","D"
"20131",2562234,74,5,"1",.,"A",9,"E","140","D"
"20131",2562234,74,6,"1",.,"A",410,"E","150","D"
"20131",2562234,74,7,"1",.,"A",46,"E","160","D"
"20131",2562234,74,8,"1",.,"A",51,"E","170","D"
"20131",2562234,74,9,"1",.,"A",1493,"E","180","D"
"20131",2562234,74,10,"1",.,"A",53,"E","190","D"
"20131",2562314,46,0,"1",1,"D",.,"H",,"A"
"20131",2562314,46,1,"1",.,"A",39,"E","120","D"
"20131",2562314,46,2,"1",.,"A",136,"E","130","D"
"20131",2562314,46,3,"1",.,"A",5,"E","140","D"
"20131",2562314,46,4,"1",.,"A",267,"E","150","D"
"20131",2562314,46,5,"1",.,"A",27,"E","160","D"
"20131",2562314,46,6,"1",.,"A",17,"E","170","D"
"20131",2562314,46,7,"1",.,"A",21,"E","180","D"
"20131",2562314,46,8,"1",.,"A",33,"E","190","D"
"20131",2568164,60,0,"1",1,"D",.,"H",,"A"
"20131",2568164,60,1,"1",.,"A",16,"E","100","D"
"20131",2568164,60,2,"1",.,"A",3,"E","110","D"
"20131",2568164,60,3,"1",.,"A",4,"E","120","D"
"20131",2568164,60,4,"1",.,"A",35,"E","150","D"
"20131",2568164,60,5,"1",.,"A",4,"E","160","D"
"20131",2568164,60,6,"1",.,"A",4,"E","170","D"
"20131",2568164,60,7,"1",.,"A",130,"E","180","D"
"20131",2568164,60,8,"1",.,"A",4,"E","190","D"
"20131",2574554,35,0,"1",1,"D",.,"H",,"A"
"20131",2574554,35,1,"1",.,"A",91,"E","120","D"
"20131",2574554,35,2,"1",.,"A",298,"E","130","D"
"20131",2574554,35,3,"1",.,"A",14,"E","140","D"
"20131",2574554,35,4,"1",.,"A",407,"E","150","D"
"20131",2574554,35,5,"1",.,"A",63,"E","160","D"
"20131",2574554,35,6,"1",.,"A",50,"E","170","D"
"20131",2574554,35,7,"1",.,"A",77,"E","190","D"
"20131",2575924,46,0,"1",3,"D",.,"H",,"A"
"20131",2575924,46,1,"1",.,"A",56,"E","100","D"
"20131",2575924,46,2,"1",.,"A",15,"E","110","D"
"20131",2575924,46,3,"1",.,"A",24,"E","120","D"
"20131",2575924,46,4,"1",.,"A",4,"E","140","D"
"20131",2575924,46,5,"1",.,"A",179,"E","150","D"
"20131",2575924,46,6,"1",.,"A",20,"E","160","D"
"20131",2575924,46,7,"1",.,"A",22,"E","170","D"
"20131",2575924,46,8,"1",.,"A",653,"E","180","D"
"20131",2575924,46,9,"1",.,"A",27,"E","190","D"
"20131",2577284,55,0,"1",1,"D",.,"H",,"A"
"20131",2577284,55,1,"1",.,"A",320,"E","130","D"
"20131",2579143,64,0,"1",1,"D",.,"H",,"A"
"20131",2579143,64,1,"1",.,"A",252,"E","100","D"
"20131",2579143,64,2,"1",.,"A",84,"E","110","D"
"20131",2579143,64,3,"1",.,"A",267,"E","120","D"
"20131",2579143,64,4,"1",.,"A",568,"E","130","D"
"20131",2579143,64,5,"1",.,"A",26,"E","140","D"
"20131",2579143,64,6,"1",.,"A",1358,"E","150","D"
"20131",2579143,64,7,"1",.,"A",250,"E","160","D"
"20131",2579143,64,8,"1",.,"A",185,"E","170","D"
"20131",2579143,64,9,"1",.,"A",385,"E","180","D"
"20131",2579143,64,10,"1",.,"A",125,"E","190","D"
"20131",2584463,36,0,"1",2,"D",.,"H",,"A"
"20131",2584463,36,1,"1",.,"A",40,"E","100","D"
"20131",2584463,36,2,"1",.,"A",14,"E","110","D"
"20131",2584463,36,3,"1",.,"A",25,"E","120","D"
"20131",2584463,36,4,"1",.,"A",84,"E","130","D"
"20131",2584463,36,5,"1",.,"A",3,"E","140","D"
"20131",2584463,36,6,"1",.,"A",171,"E","150","D"
"20131",2584463,36,7,"1",.,"A",17,"E","160","D"
"20131",2584463,36,8,"1",.,"A",11,"E","170","D"
"20131",2584463,36,9,"1",.,"A",14,"E","180","D"
"20131",2584463,36,10,"1",.,"A",21,"E","190","D"
"20131",2586073,43,0,"1",1,"D",.,"H",,"A"
"20131",2586073,43,1,"1",.,"A",51,"E","100","D"
"20131",2586073,43,2,"1",.,"A",16,"E","110","D"
"20131",2586073,43,3,"1",.,"A",48,"E","120","D"
"20131",2586073,43,4,"1",.,"A",147,"E","130","D"
"20131",2586073,43,5,"1",.,"A",5,"E","140","D"
"20131",2586073,43,6,"1",.,"A",342,"E","150","D"
"20131",2586073,43,7,"1",.,"A",52,"E","160","D"
"20131",2586073,43,8,"1",.,"A",39,"E","170","D"
"20131",2586073,43,9,"1",.,"A",41,"E","190","D"
"20131",2586073,43,10,"1",.,"A",47,"E","200","D"
"20131",2586073,43,11,"1",.,"A",63,"E","210","D"
"20131",2586073,43,12,"1",.,"A",31,"E","220","D"
"20131",2586273,61,0,"1",1,"D",.,"H",,"A"
"20131",2586273,61,1,"1",.,"A",28,"E","100","D"
"20131",2586273,61,2,"1",.,"A",11,"E","110","D"
"20131",2586273,61,3,"1",.,"A",12,"E","120","D"
"20131",2586273,61,4,"1",.,"A",2,"E","140","D"
"20131",2586273,61,5,"1",.,"A",89,"E","150","D"
"20131",2586273,61,6,"1",.,"A",10,"E","160","D"
"20131",2586273,61,7,"1",.,"A",11,"E","170","D"
"20131",2586273,61,8,"1",.,"A",326,"E","180","D"
"20131",2586273,61,9,"1",.,"A",11,"E","190","D"
"20131",2587073,38,0,"1",1,"D",.,"H",,"A"
"20131",2587073,38,1,"1",.,"A",87,"G","100","D"
"20131",2587073,38,2,"1",.,"A",23,"G","110","D"
"20131",2587073,38,3,"1",.,"A",51,"G","120","D"
"20131",2587073,38,4,"1",.,"A",177,"G","130","D"
"20131",2587073,38,5,"1",.,"A",8,"G","140","D"
"20131",2587073,38,6,"1",.,"A",241,"G","150","D"
"20131",2587073,38,7,"1",.,"A",37,"G","160","D"
"20131",2587073,38,8,"1",.,"A",30,"G","170","D"
"20131",2587073,38,9,"1",.,"A",46,"G","190","D"
"20131",2587373,49,0,"1",1,"D",.,"H",,"A"
"20131",2587373,49,1,"1",.,"A",66,"E","120","D"
"20131",2587373,49,2,"1",.,"A",8,"E","140","D"
"20131",2587373,49,3,"1",.,"A",420,"E","150","D"
"20131",2587373,49,4,"1",.,"A",43,"E","160","D"
"20131",2587373,49,5,"1",.,"A",27,"E","170","D"
"20131",2587373,49,6,"1",.,"A",34,"E","180","D"
"20131",2587373,49,7,"1",.,"A",52,"E","190","D"
"20131",2588693,40,0,"1",2,"D",.,"H",,"A"
"20131",2588693,40,1,"1",.,"A",164,"E","100","D"
"20131",2588693,40,2,"1",.,"A",54,"E","110","D"
"20131",2588693,40,3,"1",.,"A",117,"E","200","D"
"20131",2588693,40,4,"1",.,"A",151,"E","210","D"
"20131",2588693,40,5,"1",.,"A",114,"E","220","D"
"20131",2596143,60,0,"1",1,"D",.,"H",,"A"
"20131",2596143,60,1,"1",.,"A",110,"E","120","D"
"20131",2596143,60,2,"1",.,"A",14,"E","140","D"
"20131",2596143,60,3,"1",.,"A",592,"E","150","D"
"20131",2596143,60,4,"1",.,"A",113,"E","160","D"
"20131",2596143,60,5,"1",.,"A",101,"E","170","D"
"20131",2596143,60,6,"1",.,"A",70,"E","190","D"
"20131",2596853,61,0,"1",1,"D",.,"H",,"A"
"20131",2596853,61,1,"1",.,"A",34,"E","120","D"
"20131",2596853,61,2,"1",.,"A",5,"E","140","D"
"20131",2596853,61,3,"1",.,"A",232,"E","150","D"
"20131",2596853,61,4,"1",.,"A",26,"E","160","D"
"20131",2596853,61,5,"1",.,"A",29,"E","170","D"
"20131",2596853,61,6,"1",.,"A",844,"E","180","D"
"20131",2596853,61,7,"1",.,"A",30,"E","190","D"
"20131",2597573,51,0,"1",1,"D",.,"H",,"A"
"20131",2597573,51,1,"1",.,"A",225,"E","120","D"
"20131",2597573,51,2,"1",.,"A",37,"E","140","D"
"20131",2597573,51,3,"1",.,"A",1045,"E","150","D"
"20131",2597573,51,4,"1",.,"A",163,"E","160","D"
"20131",2597573,51,5,"1",.,"A",130,"E","170","D"
"20131",2597573,51,6,"1",.,"A",200,"E","190","D"
"20131",2599503,36,0,"1",1,"D",.,"H",,"A"
"20131",2599503,36,1,"1",.,"A",45,"E","100","D"
"20131",2599503,36,2,"1",.,"A",17,"E","110","D"
"20131",2599503,36,3,"1",.,"A",31,"E","120","D"
"20131",2599503,36,4,"1",.,"A",110,"E","130","D"
"20131",2599503,36,5,"1",.,"A",4,"E","140","D"
"20131",2599503,36,6,"1",.,"A",214,"E","150","D"
"20131",2599503,36,7,"1",.,"A",22,"E","160","D"
"20131",2599503,36,8,"1",.,"A",14,"E","170","D"
"20131",2599503,36,9,"1",.,"A",17,"E","180","D"
"20131",2599503,36,10,"1",.,"A",26,"E","190","D"
"20131",2601163,73,0,"1",1,"D",.,"H",,"A"
"20131",2601163,73,1,"1",.,"A",21,"E","120","D"
"20131",2601163,73,2,"1",.,"A",3,"E","140","D"
"20131",2601163,73,3,"1",.,"A",157,"E","150","D"
"20131",2601163,73,4,"1",.,"A",17,"E","160","D"
"20131",2601163,73,5,"1",.,"A",19,"E","170","D"
"20131",2601163,73,6,"1",.,"A",563,"E","180","D"
"20131",2601163,73,7,"1",.,"A",20,"E","190","D"
"20131",2601713,61,0,"1",1,"D",.,"H",,"A"
"20131",2601713,61,1,"1",.,"A",21,"E","100","D"
"20131",2601713,61,2,"1",.,"A",4,"E","110","D"
"20131",2601713,61,3,"1",.,"A",7,"E","120","D"
"20131",2601713,61,4,"1",.,"A",1,"E","140","D"
"20131",2601713,61,5,"1",.,"A",53,"E","150","D"
"20131",2601713,61,6,"1",.,"A",6,"E","160","D"
"20131",2601713,61,7,"1",.,"A",6,"E","170","D"
"20131",2601713,61,8,"1",.,"A",195,"E","180","D"
"20131",2601713,61,9,"1",.,"A",7,"E","190","D"
"20131",2605113,54,0,"1",1,"D",.,"H",,"A"
"20131",2605113,54,1,"1",.,"A",2,"E","120","D"
"20131",2605113,54,2,"1",.,"A",22,"E","150","D"
"20131",2605113,54,3,"1",.,"A",2,"E","160","D"
"20131",2605113,54,4,"1",.,"A",2,"E","170","D"
"20131",2605113,54,5,"1",.,"A",70,"E","180","D"
"20131",2605113,54,6,"1",.,"A",2,"E","190","D"
"20131",2605673,64,0,"1",2,"D",.,"H",,"A"
"20131",2605673,64,1,"1",.,"A",269,"E","100","D"
"20131",2605673,64,2,"1",.,"A",93,"E","110","D"
"20131",2605673,64,3,"1",.,"A",174,"E","120","D"
"20131",2605673,64,4,"1",.,"A",24,"E","140","D"
"20131",2605673,64,5,"1",.,"A",972,"E","150","D"
"20131",2605673,64,6,"1",.,"A",186,"E","160","D"
"20131",2605673,64,7,"1",.,"A",167,"E","170","D"
"20131",2605673,64,8,"1",.,"A",115,"E","190","D"
"20131",2608083,31,0,"1",1,"D",.,"H",,"A"
"20131",2608083,31,1,"1",.,"A",50,"E","100","D"
"20131",2608083,31,2,"1",.,"A",20,"E","110","D"
"20131",2608083,31,3,"1",.,"A",53,"E","120","D"
"20131",2608083,31,4,"1",.,"A",112,"E","130","D"
"20131",2608083,31,5,"1",.,"A",5,"E","140","D"
"20131",2608083,31,6,"1",.,"A",271,"E","150","D"
"20131",2608083,31,7,"1",.,"A",50,"E","160","D"
"20131",2608083,31,8,"1",.,"A",37,"E","170","D"
"20131",2608083,31,9,"1",.,"A",77,"E","180","D"
"20131",2608083,31,10,"1",.,"A",25,"E","190","D"
"20131",2611533,55,0,"1",1,"D",.,"H",,"A"
"20131",2611533,55,1,"1",.,"A",19,"E","120","D"
"20131",2611533,55,2,"1",.,"A",80,"E","130","D"
"20131",2611533,55,3,"1",.,"A",3,"E","140","D"
"20131",2611533,55,4,"1",.,"A",127,"E","150","D"
"20131",2611533,55,5,"1",.,"A",12,"E","160","D"
"20131",2611533,55,6,"1",.,"A",14,"E","170","D"
"20131",2611533,55,7,"1",.,"A",224,"E","180","D"
"20131",2611533,55,8,"1",.,"A",9,"E","190","D"
"20131",2612373,84,0,"1",7,"D",.,"H",,"A"
"20131",2612373,84,1,"1",.,"A",14,"E","120","D"
"20131",2612373,84,2,"1",.,"A",1,"E","140","D"
"20131",2612373,84,3,"1",.,"A",77,"E","150","D"
"20131",2612373,84,4,"1",.,"A",8,"E","160","D"
"20131",2612373,84,5,"1",.,"A",9,"E","170","D"
"20131",2612373,84,6,"1",.,"A",281,"E","180","D"
"20131",2612373,84,7,"1",.,"A",10,"E","190","D"
"20131",2613235,39,0,"1",2,"D",.,"H",,"A"
"20131",2613235,39,1,"1",.,"A",56,"E","100","D"
"20131",2613235,39,2,"1",.,"A",18,"E","110","D"
"20131",2613235,39,3,"1",.,"A",66,"E","120","D"
"20131",2613235,39,4,"1",.,"A",125,"E","130","D"
"20131",2613235,39,5,"1",.,"A",5,"E","140","D"
"20131",2613235,39,6,"1",.,"A",302,"E","150","D"
"20131",2613235,39,7,"1",.,"A",55,"E","160","D"
"20131",2613235,39,8,"1",.,"A",41,"E","170","D"
"20131",2613235,39,9,"1",.,"A",85,"E","180","D"
"20131",2613235,39,10,"1",.,"A",27,"E","190","D"
"20131",2614512,48,0,"1",2,"D",.,"H",,"A"
"20131",2614512,48,1,"1",.,"A",26,"E","100","D"
"20131",2614512,48,2,"1",.,"A",6,"E","110","D"
"20131",2614512,48,3,"1",.,"A",11,"E","120","D"
"20131",2614512,48,4,"1",.,"A",42,"E","130","D"
"20131",2614512,48,5,"1",.,"A",1,"E","140","D"
"20131",2614512,48,6,"1",.,"A",82,"E","150","D"
"20131",2614512,48,7,"1",.,"A",14,"E","160","D"
"20131",2614512,48,8,"1",.,"A",10,"E","170","D"
"20131",2614512,48,9,"1",.,"A",298,"E","180","D"
"20131",2614512,48,10,"1",.,"A",10,"E","190","D"
"20131",2614692,24,0,"1",1,"D",.,"H",,"A"
"20131",2614692,24,1,"1",.,"A",20,"E","100","D"
"20131",2614692,24,2,"1",.,"A",6,"E","110","D"
"20131",2614692,24,3,"1",.,"A",23,"E","120","D"
"20131",2614692,24,4,"1",.,"A",59,"E","130","D"
"20131",2614692,24,5,"1",.,"A",2,"E","140","D"
"20131",2614692,24,6,"1",.,"A",139,"E","150","D"
"20131",2614692,24,7,"1",.,"A",19,"E","160","D"
"20131",2614692,24,8,"1",.,"A",16,"E","170","D"
"20131",2614692,24,9,"1",.,"A",16,"E","190","D"
"20131",2615242,74,0,"1",1,"D",.,"H",,"A"
"20131",2615242,74,1,"1",.,"A",9,"E","120","D"
"20131",2615242,74,2,"1",.,"A",41,"E","130","D"
"20131",2615242,74,3,"1",.,"A",1,"E","140","D"
"20131",2615242,74,4,"1",.,"A",70,"E","150","D"
"20131",2615242,74,5,"1",.,"A",7,"E","160","D"
"20131",2615242,74,6,"1",.,"A",8,"E","170","D"
"20131",2615242,74,7,"1",.,"A",255,"E","180","D"
"20131",2615242,74,8,"1",.,"A",9,"E","190","D"
"20131",2616122,63,0,"1",1,"D",.,"H",,"A"
"20131",2616122,63,1,"1",.,"A",2840,"E","100","D"
"20131",2616122,63,2,"1",.,"A",1160,"E","110","D"
"20131",2617252,54,0,"1",1,"D",.,"H",,"A"
"20131",2617252,54,1,"1",.,"A",28,"E","100","D"
"20131",2617252,54,2,"1",.,"A",11,"E","110","D"
"20131",2617252,54,3,"1",.,"A",20,"E","120","D"
"20131",2617252,54,4,"1",.,"A",7,"E","140","D"
"20131",2617252,54,5,"1",.,"A",135,"E","150","D"
"20131",2617252,54,6,"1",.,"A",14,"E","160","D"
"20131",2617252,54,7,"1",.,"A",8,"E","170","D"
"20131",2617252,54,8,"1",.,"A",11,"E","180","D"
"20131",2617252,54,9,"1",.,"A",16,"E","190","D"
"20131",2619732,75,0,"1",1,"D",.,"H",,"A"
"20131",2619732,75,1,"1",.,"A",37,"E","120","D"
"20131",2619732,75,2,"1",.,"A",4,"E","140","D"
"20131",2619732,75,3,"1",.,"A",226,"E","150","D"
"20131",2619732,75,4,"1",.,"A",23,"E","160","D"
"20131",2619732,75,5,"1",.,"A",14,"E","170","D"
"20131",2619732,75,6,"1",.,"A",18,"E","180","D"
"20131",2619732,75,7,"1",.,"A",28,"E","190","D"
"20131",2620292,68,0,"1",1,"D",.,"H",,"A"
"20131",2620292,68,1,"1",.,"A",6,"E","120","D"
"20131",2620292,68,2,"1",.,"A",28,"E","130","D"
"20131",2620292,68,3,"1",.,"A",1,"E","140","D"
"20131",2620292,68,4,"1",.,"A",47,"E","150","D"
"20131",2620292,68,5,"1",.,"A",5,"E","160","D"
"20131",2620292,68,6,"1",.,"A",5,"E","170","D"
"20131",2620292,68,7,"1",.,"A",172,"E","180","D"
"20131",2620292,68,8,"1",.,"A",6,"E","190","D"
"20131",2621682,46,0,"1",1,"D",.,"H",,"A"
"20131",2621682,46,1,"1",.,"A",21,"E","100","D"
"20131",2621682,46,2,"1",.,"A",8,"E","110","D"
"20131",2621682,46,3,"1",.,"A",20,"E","120","D"
"20131",2621682,46,4,"1",.,"A",50,"E","130","D"
"20131",2621682,46,5,"1",.,"A",2,"E","140","D"
"20131",2621682,46,6,"1",.,"A",102,"E","150","D"
"20131",2621682,46,7,"1",.,"A",10,"E","160","D"
"20131",2621682,46,8,"1",.,"A",6,"E","170","D"
"20131",2621682,46,9,"1",.,"A",8,"E","180","D"
"20131",2621682,46,10,"1",.,"A",12,"E","190","D"
"20131",2621682,46,11,"1",.,"A",21,"E","200","D"
"20131",2621682,46,12,"1",.,"A",18,"E","210","D"
"20131",2621682,46,13,"1",.,"A",22,"E","220","D"
"20131",2626892,52,0,"1",1,"D",.,"H",,"A"
"20131",2626892,52,1,"1",.,"A",75,"E","120","D"
"20131",2626892,52,2,"1",.,"A",12,"E","140","D"
"20131",2626892,52,3,"1",.,"A",340,"E","150","D"
"20131",2626892,52,4,"1",.,"A",53,"E","160","D"
"20131",2626892,52,5,"1",.,"A",42,"E","170","D"
"20131",2626892,52,6,"1",.,"A",65,"E","190","D"
"20131",2628342,63,0,"1",3,"D",.,"H",,"A"
"20131",2628342,63,1,"1",.,"A",104,"E","100","D"
"20131",2628342,63,2,"1",.,"A",27,"E","110","D"
"20131",2628342,63,3,"1",.,"A",45,"E","120","D"
"20131",2628342,63,4,"1",.,"A",170,"E","130","D"
"20131",2628342,63,5,"1",.,"A",14,"E","140","D"
"20131",2628342,63,6,"1",.,"A",328,"E","150","D"
"20131",2628342,63,7,"1",.,"A",37,"E","160","D"
"20131",2628342,63,8,"1",.,"A",41,"E","170","D"
"20131",2628342,63,9,"1",.,"A",1196,"E","180","D"
"20131",2628342,63,10,"1",.,"A",42,"E","190","D"
"20131",2628342,63,11,"1",.,"A",57,"E","200","D"
"20131",2628342,63,12,"1",.,"A",66,"E","210","D"
"20131",2628342,63,13,"1",.,"A",73,"E","220","D"
"20131",2629232,38,0,"1",1,"D",.,"H",,"A"
"20131",2629232,38,1,"1",.,"A",9,"E","120","D"
"20131",2629232,38,2,"1",.,"A",1,"E","140","D"
"20131",2629232,38,3,"1",.,"A",62,"E","150","D"
"20131",2629232,38,4,"1",.,"A",6,"E","160","D"
"20131",2629232,38,5,"1",.,"A",10,"E","170","D"
"20131",2629232,38,6,"1",.,"A",110,"E","180","D"
"20131",2629232,38,7,"1",.,"A",2,"E","190","D"
"20131",2629722,36,0,"1",1,"D",.,"H",,"A"
"20131",2629722,36,1,"1",.,"A",238,"E","120","D"
"20131",2629722,36,2,"1",.,"A",23,"E","140","D"
"20131",2629722,36,3,"1",.,"A",1202,"E","150","D"
"20131",2629722,36,4,"1",.,"A",221,"E","160","D"
"20131",2629722,36,5,"1",.,"A",164,"E","170","D"
"20131",2629722,36,6,"1",.,"A",341,"E","180","D"
"20131",2629722,36,7,"1",.,"A",111,"E","190","D"
"20131",2630602,91,0,"1",1,"D",.,"H",,"A"
"20131",2630602,91,1,"1",.,"A",13,"E","120","D"
"20131",2630602,91,2,"1",.,"A",2,"E","140","D"
"20131",2630602,91,3,"1",.,"A",96,"E","150","D"
"20131",2630602,91,4,"1",.,"A",10,"E","160","D"
"20131",2630602,91,5,"1",.,"A",12,"E","170","D"
"20131",2630602,91,6,"1",.,"A",352,"E","180","D"
"20131",2630602,91,7,"1",.,"A",15,"E","190","D"
"20131",2632492,74,0,"1",1,"D",.,"H",,"A"
"20131",2632492,74,1,"1",.,"A",40,"E","120","D"
"20131",2632492,74,2,"1",.,"A",6,"E","140","D"
